Channel,Image,WorkerID,Country,TotalTimeSeconds,name1,name1corrected,name1family,name1classification,name2,name2corrected,name2family,name2classification,name3,name3corrected,name3family,name3classification,nrAnnotations,nrFlowerAnnotations,ConfidenceSingle,Confidence1,Confidence2,Confidence3,AverageConfidence,ComCl,ComClD,Comment,ImageClicked,TagTiming,Dimension amount,Dimension prominence,Dimension,name1botanical,name2botanical,name3botanical,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-2741,20180877,GBR,79,posey,no flower name,,-1,,,,,,,,,1,0,4,,,,4,D,C,Religious imagery by Paul Sentry,TRUE,"{""name1"":[{""ms"":5089,""tag"":""Posey"",""startTime"":1377080796828}],""comment"":[{""ms"":33099,""tag"":""Religious imagery by Paul Sentry"",""startTime"":1377080801919}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1937-726,20180877,GBR,28,forget me not,forget me not,boraginaceae,3,,,,,,,,,1,1,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":5862,""tag"":""Forget me not"",""startTime"":1377080860005}]}",multiple,non-prominent,d4,myosotis,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4956,20180877,GBR,115,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,U,"Due to the quality of drawing, the image of the flower means that there are endless possibiities",TRUE,"{""name1"":[{""ms"":3117,""tag"":""Unable"",""startTime"":1377080563593}],""comment"":[{""ms"":4049,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377080566713},{""ms"":44745,""tag"":""Due to the quality of drawing, the image of the flower means that there are endless possibiities"",""startTime"":1377080572489}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1991-597,20182281,GBR,894,wild flower,no flower name,,-1,,,,,,,,,1,0,2,,,,2,D,M,Did a search for flowers and came across images of wild flowers that were similar,TRUE,"{""name1"":[{""ms"":16158,""tag"":""Natehay"",""startTime"":1377086407212},{""ms"":16162,""tag"":""Natehay"",""startTime"":1377086407212},{""ms"":1698,""tag"":""Natehay"",""startTime"":1377086448148},{""ms"":4626,""tag"":""Natehay"",""startTime"":1377086558021},{""ms"":4631,""tag"":""Natehay"",""startTime"":1377086558021},{""ms"":28525,""tag"":""Natehay"",""startTime"":1377086589442},{""ms"":28529,""tag"":""Natehay"",""startTime"":1377086589442},{""ms"":20966,""tag"":""Asian lily"",""startTime"":1377086755103},{""ms"":20968,""tag"":""Asian lily"",""startTime"":1377086755103},{""ms"":13791,""tag"":""Wild flower"",""startTime"":1377086875847}],""comment"":[{""ms"":60250,""tag"":""Did a search for flowers and came across images of wild flowers that were similar "",""startTime"":1377086892074}]}",multiple,non-prominent,d4,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.199,20182281,GBR,329,rose,rose,rosaceae,1,,,,,,,,,1,1,4,,,,4,D,E,"The shape and bloom of the flower tells me it is a rose, it also has thorns on the stem.",TRUE,"{""name1"":[{""ms"":11866,""tag"":""Rose"",""startTime"":1377085962066}],""comment"":[{""ms"":69131,""tag"":""The shape and bloom of the flower tells me it is a rose, it also has thorns on the stem"",""startTime"":1377085981380},{""ms"":3352,""tag"":""The shape and bloom of the flower tells me it is a rose, it also has thorns on the stem."",""startTime"":1377086052708}]}",multiple,prominent,d3,rosa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-5124,20182281,GBR,438,white lily,white lily,liliaceae,3,,,,,,,,,1,1,4,,,,4,D,M,I looked at flowers sites and the image of the lily seems the most similar,TRUE,"{""name1"":[{""ms"":11697,""tag"":""White Lily"",""startTime"":1377087301900}],""comment"":[{""ms"":688,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377087313604},{""ms"":692,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377087313604},{""ms"":73449,""tag"":""I looked at flowers sites and the image of the lily seems the most similar "",""startTime"":1377087317801}]}",single,non-prominent,d2,lilium candidum,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1911-4225,20185116,ITA,33,rosa,rosa,rosaceae,2,,,,,,,,,1,1,,4,,,4,,,,TRUE,"{""name1"":[{""ms"":4596,""tag"":""rosa"",""startTime"":1377521972901}]}",multiple,non-prominent,d4,rosa,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.147,20185116,ITA,17,campanella,bellflower,campanulaceae,1,,,,,,,,,1,1,,0,,,0,,,,TRUE,"{""name1"":[{""ms"":4197,""tag"":""campanella"",""startTime"":1377525193585}]}",single,non-prominent,d2,campanula,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-BI-4288,20185116,ITA,94,aglio,garlic,amaryllidaceae,3,,,,,,,,,1,1,,0,,,0,,,,TRUE,"{""name1"":[{""ms"":11894,""tag"":""aglio"",""startTime"":1377522759030}]}",multiple,non-prominent,d4,allium sativum,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-73.346,20185116,ITA,91,rosa,rosa,rosaceae,2,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":4330,""tag"":""rosa"",""startTime"":1377522668236}]}",multiple,non-prominent,d4,rosa,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091,20185116,ITA,184,alloro,bay laurel,lauraceae,3,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":4941,""tag"":""alloro"",""startTime"":1377521932148}]}",single,non-prominent,d2,laurus nobilis,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1964-3539,20185116,ITA,35,incapaci,no flower name,,-1,,,,,,,,,1,0,,1,,,1,S,D,non si capisce,TRUE,"{""name1"":[{""ms"":4339,""tag"":""incapaci"",""startTime"":1377525082099}],""comment"":[{""ms"":2724,""tag"":""Explanations, used sources, references, relevant links"",""startTime"":1377525086444},{""ms"":6154,""tag"":""non si capisce"",""startTime"":1377525089917}]}",multiple,non-prominent,d4,no flower name,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11844,20185116,ITA,66,limone,lemon,rutaceae,3,ciliegio,wild cherry,rosaceae,3,arancia,orange,rutaceae,3,3,3,,4,4,4,4,,,,TRUE,"{""name1"":[{""ms"":4228,""tag"":""limone"",""startTime"":1377522496883}],""name2"":[{""ms"":5761,""tag"":""ciliegio"",""startTime"":1377522501115},{""ms"":5773,""tag"":""ciliegio"",""startTime"":1377522501115},{""ms"":1090,""tag"":""ciliegio"",""startTime"":1377522520185}],""name3"":[{""ms"":4711,""tag"":""arancia"",""startTime"":1377522521278}]}",multiple,non-prominent,d4,citrus _ limon,prunus serotina,prunus serotina,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6876,20185116,ITA,46,campanelle,bellflower,campanulaceae,1,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":5031,""tag"":""campanelle"",""startTime"":1377522572684}]}",multiple,prominent,d3,campanula,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1939-883,20185116,ITA,352,giglio,lily,liliaceae,1,,,,,,,,,1,1,,1,,,1,,,,TRUE,"{""name1"":[{""ms"":5001,""tag"":""giglio"",""startTime"":1377522328485}]}",single,prominent,d1,lilium,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887,20185116,ITA,21,garofano,dianthus,caryophyllaceae,1,,,,,,,,,1,1,,1,,,1,,,,TRUE,"{""name1"":[{""ms"":5722,""tag"":""garofano"",""startTime"":1377525171856}]}",multiple,non-prominent,d4,dianthus,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.573,20185116,ITA,24,rosa,rosa,rosaceae,2,,,,,,,,,1,1,,1,,,1,,,,TRUE,"{""name1"":[{""ms"":4392,""tag"":""rosa"",""startTime"":1377523072836}]}",multiple,non-prominent,d4,rosa,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.842,20185116,ITA,33,giglio,lily,liliaceae,1,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":4685,""tag"":""giglio"",""startTime"":1377523007723}]}",multiple,non-prominent,d4,lilium,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-769,20185116,ITA,46,rose,rose,rosaceae,1,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":3890,""tag"":""rose"",""startTime"":1377525273489}]}",multiple,non-prominent,d4,rosa,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6886,20185116,ITA,62,incapaci,no flower name,,-1,,,,,,,,,1,0,,2,,,2,S,D,non riconosco i fiori,TRUE,"{""name1"":[{""ms"":6954,""tag"":""incapaci"",""startTime"":1377522958259}],""comment"":[{""ms"":10876,""tag"":""non riconosco i fiori"",""startTime"":1377522966458}]}",multiple,prominent,d3,no flower name,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.154,20185116,ITA,34,gelsomino,jasmine,oleaceae,1,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":5788,""tag"":""gelsomino"",""startTime"":1377523044256}]}",multiple,non-prominent,d4,jasminum,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7286,20185116,ITA,55,viola,viola,violaceae,2,giglio,lily,liliaceae,1,,,,,2,2,,3,3,,3,,,,TRUE,"{""name1"":[{""ms"":4254,""tag"":""viola"",""startTime"":1377522384886}],""name2"":[{""ms"":3592,""tag"":""giglio"",""startTime"":1377522389908}]}",multiple,non-prominent,d4,viola,lilium,lilium,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1887-A-11437,20185116,ITA,48,incapace,no flower name,,-1,,,,,,,,,1,0,,1,,,1,S,D,non riconosco,TRUE,"{""name1"":[{""ms"":5734,""tag"":""incapace"",""startTime"":1377523114222}],""comment"":[{""ms"":6244,""tag"":""non riconosco"",""startTime"":1377523119964}]}",multiple,non-prominent,d4,no flower name,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-320,20185116,ITA,27,giglio,lily,liliaceae,1,,,,,,,,,1,1,,1,,,1,,,,TRUE,"{""name1"":[{""ms"":3557,""tag"":""giglio"",""startTime"":1377522798205}]}",single,non-prominent,d2,lilium,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4957,20185116,ITA,104,incapaci,no flower name,,-1,,,,,,,,,1,0,,2,,,2,P,U,non si vede bene l'immagine,TRUE,"{""name1"":[{""ms"":6997,""tag"":""incapaci"",""startTime"":1377522892588}],""comment"":[{""ms"":10018,""tag"":""non si vede bene l'immagine"",""startTime"":1377522900796}]}",multiple,non-prominent,d4,no flower name,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1418,20185116,ITA,62,iris,iris,iridaceae,1,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":4448,""tag"":""iris"",""startTime"":1377522453606}]}",multiple,non-prominent,d4,iris,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1935-1040,20185116,ITA,18,rosa,rosa,rosaceae,2,,,,,,,,,1,1,,3,,,3,,,,TRUE,"{""name1"":[{""ms"":2697,""tag"":""rosa"",""startTime"":1377525114067}]}",single,non-prominent,d2,rosa,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1885-A-8964,20185116,ITA,26,girasole,sunflower,asteraceae,3,,,,,,,,,1,1,,0,,,0,,,,TRUE,"{""name1"":[{""ms"":4398,""tag"":""girasole"",""startTime"":1377525221616}]}",multiple,non-prominent,d4,helianthus annuus,,,,
point_dollars,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6884,20185116,ITA,33,bacche,no flower name,,-1,ginepro,juniper,cupressaceae,1,,,,,2,1,,2,2,,2,,,,TRUE,"{""name1"":[{""ms"":4307,""tag"":""bacche"",""startTime"":1377525142994}],""name2"":[{""ms"":4098,""tag"":""ginepro"",""startTime"":1377525147970}]}",multiple,prominent,d3,no flower name,juniperus,juniperus,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6885,20185293,GBR,226,unable,no flower name,,-1,,,,,,,,,1,0,2,,,,2,,,,TRUE,"{""name1"":[{""ms"":8265,""tag"":""unable"",""startTime"":1377098011544}]}",multiple,prominent,d3,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945,20185293,GBR,123,uncertain,no flower name,,-1,,,,,,,,,1,0,0,,,,0,P,U,can really see image clearly,TRUE,"{""name1"":[{""ms"":7620,""tag"":""uncertain"",""startTime"":1377098181789}],""comment"":[{""ms"":11136,""tag"":""can really see image clearly "",""startTime"":1377098189410}]}",single,non-prominent,d2,no flower name,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1926-629,20185293,GBR,49,fantasy,fantasy,,-1,,,,,,,,,1,0,4,,,,4,,,,TRUE,"{""name1"":[{""ms"":12697,""tag"":""fantasy"",""startTime"":1377098059815}]}",multiple,non-prominent,d4,fantasy,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-32.106,20185293,GBR,43,rose,rose,rosaceae,1,,,,,,,,,1,1,2,,,,2,,,,TRUE,"{""name1"":[{""ms"":10172,""tag"":""rose"",""startTime"":1377097781313}]}",single,non-prominent,d2,rosa,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-22.757,20185293,GBR,152,lillys,lily,liliaceae,1,,,,,,,,,1,1,2,,,,2,,,,TRUE,"{""name1"":[{""ms"":21561,""tag"":""LILLYS"",""startTime"":1377097722873}]}",multiple,non-prominent,d4,lilium,,,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1984-220,20190178,GBR,427,oleander,oleander,apocynaceae,3,storks bill,storks bill,geraniaceae,3,st bernards lily,st bernard's lily,asparagaceae,3,3,3,1,,,,1,P,U,wikipedia can't really tell because the image is black & white,TRUE,"{""name1"":[{""ms"":8892,""tag"":""Scientific or common name"",""startTime"":1377115670606},{""ms"":7577,""tag"":""Scientific or common name"",""startTime"":1377115736539},{""ms"":10016,""tag"":""oleander"",""startTime"":1377115809040}],""name2"":[{""ms"":2602,""tag"":""Scientific or common name"",""startTime"":1377115819066},{""ms"":5718,""tag"":""Scientific or common name"",""startTime"":1377115835802},{""ms"":10907,""tag"":""storks bill"",""startTime"":1377115875775}],""name3"":[{""ms"":3706,""tag"":""Scientific or common name"",""startTime"":1377115886693},{""ms"":15735,""tag"":""st bernards lily"",""startTime"":1377115913333}],""comment"":[{""ms"":42698,""tag"":""wikipedia can't really tell because the image is black & white"",""startTime"":1377115929082}]}",multiple,non-prominent,d4,nerium oleander,erodium cicutarium,erodium cicutarium,,
vivatic,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4920,20225216,GBR,270,asiatic lily,asiatic lily,liliaceae,3,,,,,,,,,1,1,,2,,,2,,,,TRUE,"{""name1"":[{""ms"":13426,""tag"":""Asi"",""startTime"":1377281350768},{""ms"":13437,""tag"":""Asi"",""startTime"":1377281350768},{""ms"":15218,""tag"":""Asiatic Lily"",""startTime"":1377281389615}]}",multiple,non-prominent,d4,lilium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1948-55,A1810X6JT5KY4L,USA,13,rose,rose,rosaceae,1,fern,no flower name,,-1,,,,,2,1,0,,,,0,,,,FALSE,"{""name1"":[{""ms"":2431,""tag"":""Rose"",""startTime"":1372681352386}],""name2"":[{""ms"":2429,""tag"":""Fern"",""startTime"":1372681355376}]}",multiple,non-prominent,d4,rosa,no flower name,no flower name,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4967,A1810X6JT5KY4L,USA,10,tulip,tulip,liliaceae,1,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":2714,""tag"":""Tulip"",""startTime"":1372680035050}]}",multiple,non-prominent,d4,tulipa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.104,A1810X6JT5KY4L,USA,9,iris,iris,iridaceae,1,,,,,,,,,1,1,3,,,,3,,,,FALSE,"{""name1"":[{""ms"":2832,""tag"":""Iris"",""startTime"":1372681306085}]}",single,prominent,d1,iris,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-23.488,A1810X6JT5KY4L,USA,13,cotton,cotton,malvaceae,1,,,,,,,,,1,1,0,,,,0,,,,FALSE,"{""name1"":[{""ms"":4046,""tag"":""Cotton"",""startTime"":1372681062537}]}",multiple,non-prominent,d4,gossypium,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,A1810X6JT5KY4L,USA,12,iris,iris,iridaceae,1,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":3165,""tag"":""Iris"",""startTime"":1372680082401}]}",single,non-prominent,d2,iris,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-1284,A1810X6JT5KY4L,USA,18,lily of the valley,lily of the valley,asparagaceae,3,,,,,,,,,1,1,2,,,,2,,,,FALSE,"{""name1"":[{""ms"":10227,""tag"":""Lily of the valley"",""startTime"":1372681211272}]}",single,non-prominent,d2,convallaria majalis,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-4586,A1810X6JT5KY4L,USA,16,dandelion,dandelion,asteraceae,1,,,,,,,,,1,1,0,,,,0,,,,FALSE,"{""name1"":[{""ms"":4992,""tag"":""Dandelion"",""startTime"":1372679957507}]}",multiple,non-prominent,d4,taraxacum,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1907-39,A1810X6JT5KY4L,USA,76,unable,no flower name,,-1,,,,,,,,,1,0,2,,,,2,P,U,Not enough detail or color,TRUE,"{""name1"":[{""ms"":4416,""tag"":""Unable"",""startTime"":1372679751319}],""comment"":[{""ms"":9313,""tag"":""Not enough detail or color"",""startTime"":1372679758761},{""ms"":7326,""tag"":""Not enough detail or color"",""startTime"":1372679783965}]}",single,non-prominent,d2,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-16.068,A1810X6JT5KY4L,USA,12,rose,rose,rosaceae,1,,,,,,,,,1,1,3,,,,3,,,,FALSE,"{""name1"":[{""ms"":2561,""tag"":""Rose"",""startTime"":1372680122285}]}",multiple,non-prominent,d4,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7386,A1810X6JT5KY4L,USA,11,roses,rose,rosaceae,1,,,,,,,,,1,1,1,,,,1,,,,FALSE,"{""name1"":[{""ms"":3005,""tag"":""Roses"",""startTime"":1372681278379}]}",single,non-prominent,d2,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1961-491,A1810X6JT5KY4L,USA,18,peonia,peony,paeoniaceae,1,,,,,,,,,1,1,4,,,,4,,,,FALSE,"{""name1"":[{""ms"":8539,""tag"":""Peonia"",""startTime"":1372679871520}]}",multiple,non-prominent,d4,paeonia,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4920,A1810X6JT5KY4L,USA,29,unable,no flower name,,-1,,,,,,,,,1,0,0,,,,0,P,U,Not enough detail,FALSE,"{""name1"":[{""ms"":3451,""tag"":""Unable"",""startTime"":1372680700397}],""comment"":[{""ms"":6535,""tag"":""Not enough detail"",""startTime"":1372680706856}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-3749,A1810X6JT5KY4L,USA,11,tulip,tulip,liliaceae,1,,,,,,,,,1,1,1,,,,1,,,,FALSE,"{""name1"":[{""ms"":2924,""tag"":""Tulip"",""startTime"":1372680943275}]}",multiple,non-prominent,d4,tulipa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1878-A-1879,A1810X6JT5KY4L,USA,14,sunflower,sunflower,asteraceae,1,,,,,,,,,1,1,0,,,,0,,,,FALSE,"{""name1"":[{""ms"":4555,""tag"":""Sunflower"",""startTime"":1372680166890}]}",multiple,non-prominent,d4,helianthus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-44.737,A1A74X14D6U1RH,USA,83,poppy flower,poppy,papaveraceae,0,,,,,,,,,1,1,2,,,,2,D,I,"They are round bulbs like you see in the opium fields, also the people next to them are laying down like they are high on opium.",TRUE,"{""name1"":[{""ms"":7709,""tag"":""Poppy Flower"",""startTime"":1372306086257}],""name2"":[{""ms"":455,""tag"":"""",""startTime"":1372306093966}],""name3"":[{""ms"":351,""tag"":"""",""startTime"":1372306094422}],""comment"":[{""ms"":15597,""tag"":""They are round bulbs like you see in the opium fields"",""startTime"":1372306094773},{""ms"":14199,""tag"":""They are round bulbs like you see in the opium fields, also the people next to them are laying down like they are high on opium."",""startTime"":1372306113320}]}",multiple,non-prominent,d4,papaveraceae,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1908-4315,A1A74X14D6U1RH,USA,115,buttercup flower,buttercup flower,ranunculaceae,1,,,,,,,,,1,1,3,,,,3,D,I,It represents spring and spring represents youth. The shape is very similar.,TRUE,"{""name1"":[{""ms"":3046,""tag"":""Buttercup flower"",""startTime"":1372306213818}],""name2"":[{""ms"":212,""tag"":"""",""startTime"":1372306216865}],""name3"":[{""ms"":376,""tag"":"""",""startTime"":1372306217077}],""comment"":[{""ms"":22990,""tag"":""It represents spring and spring represents youth. The shape is very similar."",""startTime"":1372306217453}]}",multiple,non-prominent,d4,ranunculus,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4956,A1A74X14D6U1RH,USA,68,unable,no flower name,,-1,,,,,,,,,1,0,0,,,,0,P,U,The flower was not in color and too small to get a feel for the petals and shape. It also appears to be wilted making it harder to identify.,TRUE,"{""name1"":[{""ms"":5124,""tag"":""unable"",""startTime"":1372305994179}],""name2"":[{""ms"":573,""tag"":"""",""startTime"":1372305999303}],""name3"":[{""ms"":224,""tag"":"""",""startTime"":1372305999877}],""comment"":[{""ms"":28751,""tag"":""The flower was not in color and too small to get a feel for the petals and shape. It also appears to be wilted making it harder to identify."",""startTime"":1372306000101}]}",multiple,non-prominent,d4,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-24091,A1IAK1JCYVR3R5,USA,116,helianthus annuus,helianthus annuus,asteraceae,4,sunflower,sunflower,asteraceae,1,,,,,2,2,4,,,,4,R,W,https://en.wikipedia.org/wiki/Sunflower,FALSE,"{""name1"":[{""ms"":1669,""tag"":""Helianthus annuus"",""startTime"":1372625280940}],""name2"":[{""ms"":3211,""tag"":""Sunflower"",""startTime"":1372625283275}],""name3"":[{""ms"":3466,""tag"":"""",""startTime"":1372625286487},{""ms"":1796,""tag"":"""",""startTime"":1372625343059}],""comment"":[{""ms"":4879,""tag"":"""",""startTime"":1372625344856},{""ms"":3919,""tag"":""https://en.wikipedia.org/wiki/Sunflower"",""startTime"":1372625357746}]}",single,prominent,d1,helianthus annuus,helianthus,helianthus,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-44.747,A1LM4HDWAPEY81,USA,7,rose,rose,rosaceae,1,,,,,,,,,1,1,0,,,,0,,,,FALSE,"{""name1"":[{""ms"":1752,""tag"":""Rose"",""startTime"":1372266230170}],""name2"":[{""ms"":203,""tag"":"""",""startTime"":1372266231923}],""name3"":[{""ms"":192,""tag"":"""",""startTime"":1372266232127}],""comment"":[{""ms"":1483,""tag"":"""",""startTime"":1372266232320}]}",multiple,non-prominent,d4,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.199,A1LM4HDWAPEY81,USA,11,peony,peony,paeoniaceae,1,,,,,,,,,1,1,3,,,,3,,,,FALSE,"{""name1"":[{""ms"":6129,""tag"":""Peony"",""startTime"":1372266195822}]}",multiple,prominent,d3,paeonia,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-24.199,A1NHNUBZEN1EN8,USA,29,rose,rose,rosaceae,1,,,,,,,,,1,1,4,,,,4,D,E,the thorns on the stems mean there is really only one option,FALSE,,multiple,prominent,d3,rosa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-4967,A1NY7OXPFMJB6B,USA,75,tulip,tulip,liliaceae,1,,,,,,,,,1,1,4,,,,4,D,I,"The text is about tulips and the sun, and the image is of 4 tulips.",FALSE,"{""name1"":[{""ms"":13278,""tag"":""Tulip"",""startTime"":1372714282103}],""comment"":[{""ms"":51232,""tag"":""The text is about tulips and the sun, and the image is of 4 tulips."",""startTime"":1372714295382}]}",multiple,non-prominent,d4,tulipa,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-50.104,A1NY7OXPFMJB6B,USA,89,iris,iris,iridaceae,1,,,,,,,,,1,1,4,,,,4,D,E,Name is in page and I know the configuration of iris petals.,TRUE,"{""name1"":[{""ms"":5370,""tag"":""Iris"",""startTime"":1372645121051}],""comment"":[{""ms"":59238,""tag"":""Name is in page and I know the configuration of iris petals."",""startTime"":1372645146044}]}",single,prominent,d1,iris,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-1284,A1NY7OXPFMJB6B,USA,49,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,D,C,"Linnaeus was a great scientist, but he was no flower. No flower in this picture.",FALSE,"{""name1"":[{""ms"":9817,""tag"":""Unable"",""startTime"":1372714162884}],""comment"":[{""ms"":26593,""tag"":""Linnaeus was a great scientist, but he was no flower. No flower in this image."",""startTime"":1372714172702},{""ms"":6231,""tag"":""Linnaeus was a great scientist, but he was no flower. No flower in this picture."",""startTime"":1372714200786}]}",single,non-prominent,d2,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1883-A-7386,A1NY7OXPFMJB6B,USA,68,unable,no flower name,,-1,,,,,,,,,1,0,4,,,,4,P,N,There are no flowers in this image.,TRUE,"{""name1"":[{""ms"":4480,""tag"":""Unable"",""startTime"":1372714058983}],""comment"":[{""ms"":10296,""tag"":""There are no flowers in this image."",""startTime"":1372714063464}]}",single,non-prominent,d2,no flower name,,,,
amt,https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6886,A200MPSU1OKLIZ,USA,67,iris,iris,iridaceae,1,lilly,lily,liliaceae,2,dasiy,daisy,asteraceae,1,3,3,4,,,,4,,,,FALSE,,multiple,prominent,d3,iris,lilium,lilium,,
